id,name,email,phone,numbers,subject,contact_person,designation,user_id,pipeline_id,stage_id,sources,products,test,detail,country,labels,order,status,created_by,is_active,is_converted,date,created_at,updated_at,notes
1145,FraxCorp 🚀,a.hewitt@fraxcorp.com,NULL,NULL,cworkit sample,Ashley Hewitt,CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1146,Autonomai Recruitment,mark@autonomai.io,NULL,NULL,cworkit sample,Mark Burton,Co-Founder & Director,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1147,Third Sphere,stonly@thirdsphere.com,'+1 917-512-5571,NULL,cworkit sample,Stonly Blue,Managing Partner & Co-founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1148,Industry Rockstar Films,kane@industryrockstar.com,NULL,NULL,cworkit sample,Kane Minkus,Co-Founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1149,Experiense.AI,mr.sheel@experiense.ai,'+1 954-336-2091,NULL,cworkit sample,Vinay Sheel,Chief Executive Officer,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1150,UpLevel Ops,stephanie.corey@uplevelops.com,NULL,NULL,cworkit sample,Stephanie Corey,CEO & Co-Founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1151,June.so,enzo@getjune.io,'+33 6 20 01 08 66,NULL,cworkit sample,Enzo Avigo,CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1152,"BayCreative, Inc.",scott@baycreative.com,'+1 415-434-4344,NULL,cworkit sample,Scott Danish,Chief Executive Officer,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1153,Congruent Ventures,josh@congruentvc.com,'+1 650-843-5000,NULL,cworkit sample,Joshua Posamentier,Co-Founder and Managing Partner,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1154,Hyperbound,sriharsha@hyperbound.ai,NULL,NULL,cworkit sample,Sriharsha Guduguntla,Co-Founder & CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1155,Humanloop,raza@humanloop.com,'+44 75 3192 7003,NULL,cworkit sample,Raza Habib,CEO and Cofounder Humanloop (YC S20) | Host,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1156,Symbolic.ai,devin@symbolic.ai,NULL,NULL,cworkit sample,Devin Wenig,Co-Founder and CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1157,2am VC,brendan@2amvc.com,NULL,NULL,cworkit sample,Brendan Rogers,Co-Founder @Wag! (NASDAQ): PET | I invest in early stage startups in India,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1158,Analytude Analytics,tito@analytude.com,'+1 650-288-3922,NULL,cworkit sample,Tito Mathew,Co-Founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1159,Mochary Method,matt@mocharymethod.com,'+1 973-744-4470,NULL,cworkit sample,Matt Mochary,CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1160,"Grower's Secret, Inc.",chazb@growerssecret.com,'+1 888-217-9426,NULL,cworkit sample,Chaz Berman,Chief Executive Officer and Board Member,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1161,Clear Match Talent,sam@clearmatchtalent.com,NULL,NULL,cworkit sample,Sam Kwong,Co-Founder & CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1162,ReviveMed,lpirhaji@revivemed.io,'+1 617-955-6425,NULL,cworkit sample,Leila Pirhaji,Chief Executive Officer,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1163,WellzyPerks,jared@wellzyperks.com,NULL,NULL,cworkit sample,Jared Koch,CEO and Founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1164,Portkey,rohit@portkey.ai,NULL,NULL,cworkit sample,Rohit Agarwal,Co-founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1165,SalesBrain,patrick@salesbrain.com,'+1 415-869-8774,NULL,cworkit sample,Patrick Renvoise,Chief NeuroMarketing Officer & Co-Founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1166,SVZ,scott@svz.io,'+1 952-215-2980,NULL,cworkit sample,Scott Zandt,Founder & CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1167,CogniSwitch Inc.,vivekk@cogniswitch.ai,NULL,NULL,cworkit sample,Vivek Khandelwal,Co-Founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1168,Burkhardt Group LLC,christoph@burkhardtgroup.com,NULL,NULL,cworkit sample,Christoph Burkhardt,Founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1169,Earkick,karin@earkick.com,'+1 415-335-3030,NULL,cworkit sample,Karin Stephan,Co-Founder & COO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1170,Taro (YC S22),alex@jointaro.com,NULL,NULL,cworkit sample,Alex Chiou,Co-Founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1171,LaStartupStation,mehdi@lastartupfactory.co,'+212 674-781258,NULL,cworkit sample,Mehdi Alaoui,Founder & CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1172,AR 51,erez@ar-51.com,NULL,NULL,cworkit sample,Erez Tal,Co-founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1173,Health Aim LLC,purnima@healthaiminc.com,'+1 281-290-7900,NULL,cworkit sample,Purnima Etc,Founder & CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1174,The Vibrant Talent Group,larissa@vibranttalentgroup.com,'+1 908-451-3239,NULL,cworkit sample,Larissa Gerlach,Owner / Founder | Executive Recruiter,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1175,"Eduard Alberts & Partners, Executive Search",ealberts@sanfordrose.com,'+1 650-740-1837,NULL,cworkit sample,Eduard Alberts,President and Founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1176,Ferocity Capital,kris.vulgan@ferocitycap.com,NULL,NULL,cworkit sample,Kris Vulgan,Co-Founder and Managing Partner,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1177,SuperRep.ai,puneet@superrep.ai,NULL,NULL,cworkit sample,Puneet Kataria,Founder and CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1178,OpenBabylon,yurii@tryopenbabylon.com,NULL,NULL,cworkit sample,Yurii E/Acc,Founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1179,Chamaeleon,nuno@chamaeleon.vc,NULL,NULL,cworkit sample,Nuno Pedro,"Managing Partner, Founder",66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1180,Catapulse Partners,sangeeta@catapulsepartners.com,'+1 408-757-4473,NULL,cworkit sample,Sangeeta Narayan,"Founder, Chief Executive Officer",66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1181,Sunset Ventures,antonio@sunsetventures.xyz,'+1 306-750-1114,NULL,cworkit sample,Antonio Key,Co-Founder and General Partner,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1182,Lucene Creative,damla@lucenecreative.com,NULL,NULL,cworkit sample,Ayse Pekgoez,Co-Founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1183,Climate Edge,hendrik@climatedge.io,NULL,NULL,cworkit sample,Hendrik Tiesinga,Founder & CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1184,Kiyo,marc@kiyofit.com,NULL,NULL,cworkit sample,Marc Apicella,Cofounder and CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1185,Smart Green Card,sshetty@smartgreencard.com,'+1 408-430-2007,NULL,cworkit sample,Saiman Shetty,"Founder, CEO",66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1186,Inferless,aishwarya@inferless.com,NULL,NULL,cworkit sample,Aishwarya Goel,Co-Founder & CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1187,Netswitch Technology Management,stanley@netswitch.net,'+1 415-566-6228,NULL,cworkit sample,Stanley Li,CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1188,Entvin (YC S22),sanskar@entvin.com,NULL,NULL,cworkit sample,Sanskar Jain,Co-founder & CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1189,BaeGlow Inc.,bushra@baeglow.com,NULL,NULL,cworkit sample,Bushra S.,Founder & CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1190,Adaptive Research Inc,d.behera@adaptiveresearch.com,'+1 888-543-2127,NULL,cworkit sample,Deepak Behera,President & CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1191,"Walter Bacon, Inc.",walter@walterbacon.com,'+1 415-341-2884,NULL,cworkit sample,Walter Bacon,Helping CEOs and Founders of DevTool Startups Achieve Their Market Penetration Goals,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1192,Xu Talent,jackie@xutalent.com,NULL,NULL,cworkit sample,Jackie Xu,Founder & CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1193,Varlinx,dave.osh@varlinx.com,'+1 925-436-9481,NULL,cworkit sample,Dave Osh,CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1194,Pro Sales Growth,sizenpudasaini@prosalesgrowth.com,'+1 415-843-5924,NULL,cworkit sample,Sizen Pudasaini,Founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1195,Boutique Venture Partners,thad@boutiquevc.com,'+1 650-798-5496,NULL,cworkit sample,Thad Connelly,General Partner & Co-founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1196,"Hastest Solutions, Inc.",sajjad.mir@hastest.com,'+1 408-945-7861,NULL,cworkit sample,Sajjad Mir,President/CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1197,DataExpert.io,zach@zachwilson.tech,NULL,NULL,cworkit sample,Zach Wilson,Founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1198,The Harris Consulting Group,richard@theharrisconsultinggroup.com,NULL,NULL,cworkit sample,Richard Harris,Founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1199,NeoCai,sg@neocai.io,NULL,NULL,cworkit sample,Spyridon Georgiadis,Founder & Principal,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1200,SV Pricing Recruiting,chris@svpricing.com,NULL,NULL,cworkit sample,Chris Herbert,Founder and CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1201,EdgeIn,redg.s@edgein.io,'+1 424-371-4040,NULL,cworkit sample,Redg Snodgrass,Co-Founder CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1202,Amity Ventures,pat@amity.vc,'+1 415-634-7618,NULL,cworkit sample,Patrick Yang,Co-Founder & General Partner,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1203,aiEDU.org,alex@aiedu.org,NULL,NULL,cworkit sample,Alex Kotran,Co-Founder & CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1204,Silicon Zombies Podcast,nick@siliconzombies.com,NULL,NULL,cworkit sample,Nick Larson,Founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1205,SaxeCap,amrit@saxecap.com,'+1 650-430-7263,NULL,cworkit sample,Amrit Saxena,"Founder, Chief Executive Officer",66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1206,Butternut AI,simar@butternut.ai,'+1 551-318-6259,NULL,cworkit sample,Simarpreet Singh,Co-Founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1207,Metropolis,martin@metropolisglobal.com,NULL,NULL,cworkit sample,Martin Stroka,Co-Founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1208,FirstQuadrant,anand@firstquadrant.ai,'+1 312-626-6799,NULL,cworkit sample,Anand Chowdhary,"Co-founder, CTO, CPO",66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1209,United States Hydrogen Alliance,roxana@ushydrogenalliance.org,NULL,NULL,cworkit sample,Roxana Bekemohammadi,Founder & Executive Director,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1210,Finnovant,bmaw@finnovant.com,'+1 844-724-8911,NULL,cworkit sample,Brian Maw,CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1211,Progressive Ventures,mala@progressive.vc,NULL,NULL,cworkit sample,Mala Ramakrishnan,Founder and Managing Partner,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1212,MinervaDB,shiv@minervadb.com,'+1 844-588-7287,NULL,cworkit sample,Shiv Iyer,Founder CEO #MySQL #PostgreSQL #MariaDB #ClickHouse #Linux #SRE #RocksDB,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1213,Got Produce Global Brands,dwalliser@gotproduce.world,'+1 510-629-5131,NULL,cworkit sample,Deborah Walliser,Chief Executive Officer,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1214,Segwise.ai,brijesh@segwise.ai,NULL,NULL,cworkit sample,Brijesh Bharadwaj,Co-Founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1215,"The Hived, PBC",barry@thehived.com,NULL,NULL,cworkit sample,Barry Perkins,"Founder, Chairman & CEO",66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1216,Sobo Foods,adam@sobofoods.com,'+1 415-621-1000,NULL,cworkit sample,Adam Yee,Co-Founder - CTO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1217,Changing the Narrative,aubrey@bergauer.net,'+1 425-213-9787,NULL,cworkit sample,Aubrey Bergauer,Chief Executive Officer,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1218,Veterans Covert Protection Group,allan@vcpg.us,'+1 925-315-5410,NULL,cworkit sample,Allan P.,President/ Founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1219,"Gregarious, Inc.",alex@greg.app,NULL,NULL,cworkit sample,Alex Ross,CEO & Co-Founder 🌱 ⚡️,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1220,Pachamama Ventures,karen@pachamamavc.com,NULL,NULL,cworkit sample,Karen Sheffield,Founder and Managing Partner,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1221,Canvas,ryan@canvasapp.com,NULL,NULL,cworkit sample,Ryan Buick,Co-Founder and Head of GTM,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1222,TeamSourced,michael@teamsourced.com,'+1 925-390-2424,NULL,cworkit sample,Michael Doran,Co-Founder/CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1223,Blueprint,jordan@blueprintgtm.com,'+1 415-610-7801,NULL,cworkit sample,Jordan Crawford,Founder,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1224,ProdSense,glenn@prodsense.net,NULL,NULL,cworkit sample,Glenn Block,Founder & CEO,66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1225,Clueso (YC W23),akash@clueso.io,NULL,NULL,cworkit sample,Akash Anand,"Cofounder, CEO",66,1,6,NULL,NULL,,NULL,NULL,NULL,0,0,2,1,0,11/29/2024,11/29/2024 15:20,11/29/2024 15:20,NULL
1452,lynx industrial solutions,arslanalvi102@gmail.com,102,3265888500,test,Abdul hakeem khan,NULL,13,1,7,,,,NULL,NULL,NULL,0,1,2,1,0,2/25/2025,2/25/2025 15:55,10/20/2025 19:06,<p><b>2123 ok&nbsp;</b></p><p><br></p>
1462,Creative IT Park,test@gmail.com,3335104776,NULL,Wadood Test,Me,BD,6,1,1,4,22,,NULL,NULL,NULL,0,1,2,1,0,4/12/2025,4/12/2025 13:56,4/12/2025 13:59,NULL
8130,lynx industrial solutionsjhkj,faiza@creativeitpark.org,3265888500,NULL,test,NULL,NULL,6,1,1,NULL,NULL,,NULL,NULL,NULL,0,1,2,1,0,9/22/2025,9/22/2025 12:21,9/22/2025 12:21,NULL
8131,E-Tech Solutions,roomi143rumi@gmail.com,102,NULL,Ecomerce Company,Aftab Ali,COO,6,1,7,,,,NULL,NULL,2,0,1,2,1,0,9/22/2025,9/22/2025 12:41,10/20/2025 13:39,NULL
8132,Spyglass accounting,shadow101prince@gmail.com,3175133008,NULL,Accounting sService,Ammar,CFO,6,1,6,,,,NULL,NULL,2,0,1,2,1,0,9/22/2025,9/22/2025 12:44,10/14/2025 15:01,NULL
8133,Sofnic Enterprizes,gadgetzbuy@gmail.com,3265888500,NULL,Sofnic Enterprizes,Zubair Ali,MArketing Manager,124,1,8,NULL,NULL,,NULL,NULL,2,0,1,2,1,0,9/22/2025,9/22/2025 12:48,10/14/2025 14:26,NULL
8776,Test lead,zarmina@creativeitpark.org,3211766422,NULL,Test by Zarmina,Zarmina,COO,6,1,2,,,,NULL,NULL,4,0,1,2,1,0,10/14/2025,10/14/2025 12:54,10/14/2025 14:29,NULL
